Date,Open,High,Low,Close,Volume,GDP,PAYEMS,DTB1YR,DTB6,DTB3,DGS3MO,DGS1MO,CPIAUCSL,BOGMBASE,TEDRATE
2013-12-11,281.20001220703125,282.0799865722656,279.0400085449219,279.8399963378906,912213,16857.6,136765.0,0.14,0.1,0.07,0.07,0.03,233.808,3589497.0,0.19
2013-12-12,281.1199951171875,281.2799987792969,279.67999267578125,279.760009765625,541013,16857.6,136765.0,0.13,0.1,0.07,0.07,0.02,233.808,3684546.0,0.19
2013-12-13,277.67999267578125,278.79998779296875,276.5599975585937,277.1199951171875,777188,16857.6,136765.0,0.14,0.09,0.07,0.07,0.01,233.808,3684546.0,0.19
2013-12-16,279.20001220703125,280.6400146484375,279.0400085449219,279.5199890136719,496988,16857.6,136765.0,0.14,0.09,0.07,0.07,0.02,233.808,3684546.0,0.19
2013-12-17,280.3999938964844,281.1199951171875,278.6400146484375,278.9599914550781,278588,16857.6,136765.0,0.13,0.09,0.07,0.07,0.02,233.887,3684546.0,0.19
2013-12-18,280.3999938964844,281.5199890136719,279.20001220703125,280.239990234375,545125,16857.6,136765.0,0.14,0.09,0.07,0.07,0.02,233.887,3684546.0,0.19
2013-12-19,282.32000732421875,284.9599914550781,281.8399963378906,282.5599975585937,775575,16857.6,136765.0,0.13,0.1,0.07,0.07,0.01,233.887,3684546.0,0.19
2013-12-20,283.44000244140625,284.7200012207031,282.239990234375,283.8399963378906,403575,16857.6,136765.0,0.13,0.09,0.06,0.06,0.01,233.887,3684546.0,0.19
2013-12-23,283.44000244140625,284.0,282.5599975585937,282.8800048828125,284238,16857.6,136765.0,0.13,0.09,0.07,0.07,0.02,233.887,3684546.0,0.19
2013-12-24,283.67999267578125,284.3999938964844,283.67999267578125,283.9200134277344,114975,16857.6,136765.0,0.13,0.09,0.07,0.07,0.01,233.887,3684546.0,0.19
2013-12-26,282.0,285.5199890136719,282.0,285.20001220703125,357463,16857.6,136765.0,0.13,0.09,0.07,0.07,0.01,233.887,3684546.0,0.19
2013-12-27,286.8800048828125,288.5599975585937,286.5599975585937,286.7200012207031,474125,16857.6,136765.0,0.12,0.09,0.07,0.07,0.0,233.887,3684546.0,0.19
2013-12-30,286.0799865722656,286.6400146484375,283.9200134277344,284.239990234375,380238,16857.6,136765.0,0.11,0.09,0.07,0.07,0.01,233.887,3684546.0,0.19
2013-12-31,282.239990234375,283.0400085449219,281.1199951171875,282.5599975585937,674888,16857.6,136765.0,0.12,0.1,0.07,0.07,0.01,233.887,3684546.0,0.19
2014-01-02,277.5199890136719,277.6000061035156,273.1199951171875,273.8399963378906,1342588,16857.6,136765.0,0.12,0.1,0.07,0.07,0.01,233.887,3684546.0,0.19
2014-01-03,273.0400085449219,273.0400085449219,268.79998779296875,270.0,1207313,16857.6,136765.0,0.12,0.09,0.07,0.07,0.01,233.887,3684546.0,0.19
2014-01-06,268.9599914550781,269.760009765625,266.8800048828125,268.5599975585937,568075,16857.6,136765.0,0.12,0.1,0.07,0.07,0.02,233.887,3684546.0,0.19
2014-01-07,267.760009765625,269.8399963378906,267.6000061035156,268.6400146484375,390850,16857.6,136765.0,0.11,0.08,0.05,0.05,0.01,233.887,3684546.0,0.19
2014-01-08,268.239990234375,268.3999938964844,264.239990234375,265.2799987792969,717688,16857.6,136765.0,0.13,0.08,0.04,0.04,0.01,233.887,3684546.0,0.19
2014-01-09,265.5199890136719,265.6000061035156,261.44000244140625,264.6400146484375,815625,16857.6,136765.0,0.13,0.08,0.05,0.05,0.0,233.887,3717463.0,0.19
2014-01-10,265.0400085449219,266.3999938964844,263.44000244140625,265.5199890136719,681500,16857.6,136877.0,0.13,0.06,0.04,0.04,0.01,233.887,3717463.0,0.19
2014-01-13,264.0,264.4800109863281,261.760009765625,262.4800109863281,780938,16857.6,136877.0,0.12,0.06,0.05,0.05,0.01,233.887,3717463.0,0.19
2014-01-14,264.1600036621094,265.9200134277344,263.3599853515625,264.32000732421875,495913,16857.6,136877.0,0.11,0.06,0.03,0.03,0.0,233.887,3717463.0,0.19
2014-01-15,266.0799865722656,270.79998779296875,266.0799865722656,270.1600036621094,911575,16857.6,136877.0,0.11,0.06,0.04,0.04,0.0,233.887,3717463.0,0.19
2014-01-16,269.2799987792969,269.67999267578125,267.760009765625,269.20001220703125,539675,16857.6,136877.0,0.12,0.06,0.04,0.04,0.01,234.582,3717463.0,0.19
2014-01-17,270.8800048828125,270.8800048828125,268.79998779296875,269.5199890136719,859600,16857.6,136877.0,0.11,0.07,0.04,0.04,0.01,234.582,3717463.0,0.19
2014-01-21,272.0,272.32000732421875,269.9200134277344,271.9200134277344,490738,16857.6,136877.0,0.11,0.07,0.04,0.04,0.01,234.582,3717463.0,0.19
2014-01-22,273.6000061035156,276.7200012207031,273.3599853515625,276.4800109863281,624463,16857.6,136877.0,0.11,0.07,0.04,0.04,0.01,234.582,3717463.0,0.19
2014-01-23,277.3599853515625,279.3599853515625,276.5599975585937,277.760009765625,709650,16857.6,136877.0,0.1,0.07,0.04,0.04,0.0,234.582,3717463.0,0.19
2014-01-24,278.239990234375,278.32000732421875,274.8800048828125,276.6400146484375,614463,16857.6,136877.0,0.1,0.05,0.04,0.04,0.01,234.582,3717463.0,0.19
2014-01-27,276.32000732421875,276.9599914550781,272.0,273.8399963378906,690575,16857.6,136877.0,0.1,0.06,0.04,0.04,0.04,234.582,3717463.0,0.19
2014-01-28,276.7200012207031,278.79998779296875,276.7200012207031,277.5199890136719,539138,16857.6,136877.0,0.1,0.07,0.05,0.05,0.04,234.582,3717463.0,0.2
2014-01-29,275.6000061035156,279.0400085449219,275.20001220703125,277.8399963378906,619113,16857.6,136877.0,0.1,0.07,0.05,0.05,0.05,234.582,3717463.0,0.2
2014-01-30,280.8800048828125,281.44000244140625,279.5199890136719,279.6000061035156,409350,17102.5,136877.0,0.1,0.07,0.04,0.04,0.04,234.582,3717463.0,0.2
2014-01-31,278.3999938964844,280.9599914550781,278.0,278.3999938964844,618538,17102.5,136877.0,0.09,0.06,0.02,0.02,0.04,234.582,3717463.0,0.2
2014-02-03,278.3999938964844,279.20001220703125,274.8800048828125,276.1600036621094,1527838,17102.5,136877.0,0.09,0.06,0.02,0.02,0.03,234.582,3717463.0,0.19
2014-02-04,277.760009765625,279.0400085449219,276.9599914550781,277.9200134277344,329225,17102.5,136877.0,0.1,0.07,0.05,0.05,0.04,234.582,3717463.0,0.19
2014-02-05,278.6400146484375,279.67999267578125,276.4800109863281,277.67999267578125,458963,17102.5,136877.0,0.12,0.07,0.06,0.06,0.12,234.582,3717463.0,0.2
2014-02-06,281.2799987792969,281.6000061035156,278.239990234375,279.20001220703125,275738,17102.5,136877.0,0.12,0.07,0.07,0.07,0.13,234.582,3728498.0,0.22
2014-02-07,280.4800109863281,286.0,280.0,285.1199951171875,793063,17102.5,137499.0,0.13,0.08,0.07,0.07,0.07,234.582,3728498.0,0.22
2014-02-10,285.5199890136719,286.8800048828125,284.4800109863281,285.0400085449219,367650,17102.5,137499.0,0.12,0.09,0.08,0.08,0.1,234.582,3728498.0,0.19
2014-02-11,284.8800048828125,286.239990234375,284.32000732421875,285.1199951171875,260600,17102.5,137499.0,0.12,0.1,0.07,0.07,0.07,234.582,3728498.0,0.18
2014-02-12,288.5599975585937,289.2799987792969,286.0,286.3999938964844,551000,17102.5,137499.0,0.12,0.1,0.05,0.05,0.05,234.582,3728498.0,0.17
2014-02-13,285.9200134277344,287.8399963378906,285.760009765625,286.9599914550781,273125,17102.5,137499.0,0.12,0.1,0.05,0.05,0.05,234.582,3728498.0,0.17
2014-02-14,285.67999267578125,287.760009765625,284.9599914550781,287.2799987792969,218963,17102.5,137499.0,0.12,0.08,0.03,0.03,0.01,234.582,3728498.0,0.15
2014-02-18,290.3999938964844,294.1600036621094,289.760009765625,293.2799987792969,594950,17102.5,137499.0,0.11,0.07,0.02,0.02,0.01,234.582,3728498.0,0.19
2014-02-19,293.6000061035156,296.3999938964844,293.1199951171875,295.20001220703125,585350,17102.5,137499.0,0.11,0.08,0.05,0.05,0.02,234.582,3728498.0,0.19
2014-02-20,295.20001220703125,295.67999267578125,293.9200134277344,295.0400085449219,342263,17102.5,137499.0,0.1,0.09,0.06,0.06,0.04,234.933,3728498.0,0.21
2014-02-21,294.0,294.79998779296875,291.8399963378906,293.5199890136719,535375,17102.5,137499.0,0.11,0.08,0.05,0.05,0.02,234.933,3728498.0,0.22
2014-02-24,293.5199890136719,296.8800048828125,293.1199951171875,294.32000732421875,437400,17102.5,137499.0,0.11,0.08,0.05,0.05,0.02,234.933,3728498.0,0.22
2014-02-25,291.760009765625,293.0400085449219,289.9200134277344,292.7200012207031,422400,17102.5,137499.0,0.1,0.08,0.05,0.05,0.02,234.933,3728498.0,0.18
2014-02-26,293.9200134277344,295.2799987792969,293.1199951171875,294.0,253638,17102.5,137499.0,0.1,0.08,0.05,0.05,0.04,234.933,3728498.0,0.17
2014-02-27,293.1199951171875,294.32000732421875,292.0,293.5199890136719,335950,17102.5,137499.0,0.1,0.08,0.05,0.05,0.04,234.933,3728498.0,0.19
2014-02-28,292.8800048828125,295.44000244140625,292.4800109863281,293.9200134277344,315638,17102.5,137499.0,0.1,0.07,0.04,0.04,0.04,234.933,3728498.0,0.18
2014-03-03,299.1199951171875,301.9200134277344,298.7200012207031,300.1600036621094,934538,17102.5,137499.0,0.1,0.07,0.04,0.04,0.04,234.933,3728498.0,0.18
2014-03-04,297.44000244140625,297.6000061035156,295.20001220703125,296.4800109863281,465838,17102.5,137499.0,0.11,0.08,0.05,0.05,0.04,234.933,3728498.0,0.18
